320,192,16086,1,0,0:0:0:0:
320,192,16193,1,0,0:0:0:0:
320,192,16392,1,0,0:0:0:0:
64,192,16392,1,0,0:0:0:0:
320,192,16595,1,0,0:0:0:0:
320,192,16794,1,0,0:0:0:0:
448,192,16928,1,0,0:0:0:0:
64,192,17192,1,0,0:0:0:0:
192,192,17192,1,0,0:0:0:0:
192,192,17276,1,0,0:0:0:0:
64,192,17335,1,0,0:0:0:0:
192,192,17393,1,0,0:0:0:0:
192,192,17603,1,0,0:0:0:0:
320,192,17603,1,0,0:0:0:0:
192,192,17796,1,0,0:0:0:0:
192,192,17993,1,0,0:0:0:0:
192,192,18076,1,0,0:0:0:0:
192,192,18394,1,0,0:0:0:0:
448,192,18394,1,0,0:0:0:0:
448,192,18461,1,0,0:0:0:0:
192,192,18550,1,0,0:0:0:0:
320,192,18788,1,0,0:0:0:0:
192,192,18862,1,0,0:0:0:0:
64,192,18862,1,0,0:0:0:0:
448,192,18952,1,0,0:0:0:0:
64,192,19097,1,0,0:0:0:0:
64,192,19180,1,0,0:0:0:0:
64,192,19244,1,0,0:0:0:0:
320,192,19244,1,0,0:0:0:0:
448,192,19352,1,0,0:0:0:0:
448,192,19573,1,0,0:0:0:0:
320,192,19735,1,0,0:0:0:0:
320,192,19845,1,0,0:0:0:0:
448,192,19845,1,0,0:0:0:0:
64,192,19989,1,0,0:0:0:0:
192,192,20192,1,0,0:0:0:0:
192,192,20306,1,0,0:0:0:0:
448,192,20482,1,0,0:0:0:0:
192,192,20482,1,0,0:0:0:0:
448,192,20592,1,0,0:0:0:0:
448,192,20790,1,0,0:0:0:0:
448,192,20930,1,0,0:0:0:0:
64,192,20981,1,0,0:0:0:0:
320,192,20981,1,0,0:0:0:0:
192,192,21197,1,0,0:0:0:0:
448,192,21393,1,0,0:0:0:0:
448,192,21588,1,0,0:0:0:0:
448,192,21720,1,0,0:0:0:0:
192,192,21720,1,0,0:0:0:0:
64,192,21795,1,0,0:0:0:0:
64,192,21994,1,0,0:0:0:0:
64,192,22194,1,0,0:0:0:0:
64,192,22253,1,0,0:0:0:0:
192,192,22253,1,0,0:0:0:0:
192,192,22394,1,0,0:0:0:0:
64,192,22475,1,0,0:0:0:0:
448,192,22592,1,0,0:0:0:0:
320,192,22780,1,0,0:0:0:0:
192,192,22780,1,0,0:0:0:0:
192,192,22995,1,0,0:0:0:0:
448,192,23050,1,0,0:0:0:0:
448,192,23189,1,0,0:0:0:0:
320,192,23372,1,0,0:0:0:0:
192,192,23372,1,0,0:0:0:0:
448,192,23459,1,0,0:0:0:0:
64,192,23593,1,0,0:0:0:0:
192,192,23680,1,0,0:0:0:0:
192,192,23787,1,0,0:0:0:0:
448,192,23787,1,0,0:0:0:0:
320,192,23996,1,0,0:0:0:0:
320,192,24059,1,0,0:0:0:0:
320,192,24199,1,0,0:0:0:0:
320,192,24300,1,0,0:0:0:0:
192,192,24300,1,0,0:0:0:0:
64,192,24441,1,0,0:0:0:0:
64,192,24602,1,0,0:0:0:0:
64,192,24796,1,0,0:0:0:0:
448,192,24931,1,0,0:0:0:0:
64,192,24931,1,0,0:0:0:0:
320,192,24996,1,0,0:0:0:0:
320,192,25196,1,0,0:0:0:0:
448,192,25595,1,0,0:0:0:0:
448,192,25686,1,0,0:0:0:0:
320,192,25686,1,0,0:0:0:0:
320,192,25796,1,0,0:0:0:0:
320,192,25993,1,0,0:0:0:0:
192,192,26060,1,0,0:0:0:0:
192,192,26194,1,0,0:0:0:0:
320,192,26194,1,0,0:0:0:0:
192,192,26271,1,0,0:0:0:0:
192,192,26579,1,0,0:0:0:0:
192,192,26792,1,0,0:0:0:0:
192,192,26878,1,0,0:0:0:0:
64,192,26878,1,0,0:0:0:0:
448,192,26932,1,0,0:0:0:0:
192,192,26992,1,0,0:0:0:0:
448,192,27156,1,0,0:0:0:0:
192,192,27385,1,0,0:0:0:0:
64,192,27385,1,0,0:0:0:0:
192,192,27596,1,0,0:0:0:0:
64,192,27660,1,0,0:0:0:0:
448,192,27711,1,0,0:0:0:0:
192,192,27989,1,0,0:0:0:0:
320,192,27989,1,0,0:0:0:0:
320,192,28192,1,0,0:0:0:0:
448,192,28393,1,0,0:0:0:0:
192,192,28594,1,0,0:0:0:0:
64,192,28779,1,0,0:0:0:0:
448,192,28779,1,0,0:0:0:0:
64,192,28832,1,0,0:0:0:0:
448,192,28885,1,0,0:0:0:0:
64,192,28993,1,0,0:0:0:0:
448,192,29193,1,0,0:0:0:0:
320,192,29193,1,0,0:0:0:0:
448,192,29395,1,0,0:0:0:0:
64,192,29594,1,0,0:0:0:0:
64,192,29728,1,0,0:0:0:0:
448,192,29991,1,0,0:0:0:0:
192,192,29991,1,0,0:0:0:0:
192,192,30076,1,0,0:0:0:0:
448,192,30135,1,0,0:0:0:0:
320,192,30194,1,0,0:0:0:0:
448,192,30403,1,0,0:0:0:0:
64,192,30403,1,0,0:0:0:0:
320,192,30596,1,0,0:0:0:0:
192,192,30793,1,0,0:0:0:0:
320,192,30875,1,0,0:0:0:0:
320,192,31243,1,0,0:0:0:0:
64,192,31243,1,0,0:0:0:0:
192,192,31350,1,0,0:0:0:0:
320,192,31589,1,0,0:0:0:0:
448,192,31662,1,0,0:0:0:0:
64,192,31756,1,0,0:0:0:0:
320,192,31756,1,0,0:0:0:0:
64,192,31896,1,0,0:0:0:0:
64,192,31993,1,0,0:0:0:0:
320,192,32076,1,0,0:0:0:0:
320,192,32190,1,0,0:0:0:0:
192,192,32190,1,0,0:0:0:0:
192,192,32373,1,0,0:0:0:0:
192,192,32535,1,0,0:0:0:0:
64,192,32645,1,0,0:0:0:0:
64,192,32789,1,0,0:0:0:0:
448,192,32789,1,0,0:0:0:0:
320,192,32992,1,0,0:0:0:0:
64,192,33103,1,0,0:0:0:0:
64,192,33283,1,0,0:0:0:0:
64,192,33391,1,0,0:0:0:0:
448,192,33391,1,0,0:0:0:0:
448,192,33589,1,0,0:0:0:0:
448,192,33728,1,0,0:0:0:0:
320,192,33996,1,0,0:0:0:0:
448,192,34192,1,0,0:0:0:0:
192,192,34192,1,0,0:0:0:0:
192,192,34388,1,0,0:0:0:0:
192,192,34595,1,0,0:0:0:0:
192,192,34794,1,0,0:0:0:0:
64,192,34994,1,0,0:0:0:0:
320,192,34994,1,0,0:0:0:0:
64,192,35053,1,0,0:0:0:0:
192,192,35194,1,0,0:0:0:0:
64,192,35276,1,0,0:0:0:0:
448,192,35392,1,0,0:0:0:0:
64,192,35392,1,0,0:0:0:0:
192,192,35581,1,0,0:0:0:0:
320,192,35795,1,0,0:0:0:0:
320,192,35852,1,0,0:0:0:0:
192,192,35989,1,0,0:0:0:0:
64,192,35989,1,0,0:0:0:0:
192,192,36172,1,0,0:0:0:0:
192,192,36260,1,0,0:0:0:0:
448,192,36392,1,0,0:0:0:0:
448,192,36479,1,0,0:0:0:0:
320,192,36479,1,0,0:0:0:0:
64,192,36587,1,0,0:0:0:0:
192,192,36798,1,0,0:0:0:0:
64,192,36859,1,0,0:0:0:0:
448,192,36998,1,0,0:0:0:0:
192,192,36998,1,0,0:0:0:0:
320,192,37077,1,0,0:0:0:0:
64,192,37240,1,0,0:0:0:0:
448,192,37402,1,0,0:0:0:0:
448,192,37596,1,0,0:0:0:0:
64,192,37596,1,0,0:0:0:0:
320,192,37724,1,0,0:0:0:0:
64,192,37853,1,0,0:0:0:0:
320,192,37976,1,0,0:0:0:0:
448,192,38155,1,0,0:0:0:0:
320,192,38155,1,0,0:0:0:0:
448,192,38312,1,0,0:0:0:0:
448,192,38596,1,0,0:0:0:0:
64,192,38705,1,0,0:0:0:0:
448,192,38797,1,0,0:0:0:0:
320,192,38797,1,0,0:0:0:0:
320,192,38994,1,0,0:0:0:0:
64,192,39082,1,0,0:0:0:0:
448,192,39148,1,0,0:0:0:0:
64,192,39368,1,0,0:0:0:0:
192,192,39368,1,0,0:0:0:0:
192,192,39444,1,0,0:0:0:0:
320,192,39594,1,0,0:0:0:0:
64,192,39686,1,0,0:0:0:0:
448,192,39791,1,0,0:0:0:0:
64,192,39791,1,0,0:0:0:0:
320,192,39928,1,0,0:0:0:0:
64,192,39996,1,0,0:0:0:0:
64,192,40191,1,0,0:0:0:0:
448,192,40395,1,0,0:0:0:0:
320,192,40395,1,0,0:0:0:0:
64,192,40459,1,0,0:0:0:0:
448,192,40571,1,0,0:0:0:0:
320,192,40767,1,0,0:0:0:0:
192,192,40992,1,0,0:0:0:0:
64,192,40992,1,0,0:0:0:0:
320,192,41086,1,0,0:0:0:0:
64,192,41194,1,0,0:0:0:0:
320,192,41393,1,0,0:0:0:0:
448,192,41487,1,0,0:0:0:0:
64,192,41487,1,0,0:0:0:0:
320,192,41583,1,0,0:0:0:0:
192,192,41759,1,0,0:0:0:0:
192,192,41949,1,0,0:0:0:0:
320,192,42194,1,0,0:0:0:0:
64,192,42194,1,0,0:0:0:0:
448,192,42347,1,0,0:0:0:0:
192,192,42593,1,0,0:0:0:0:
320,192,42741,1,0,0:0:0:0:
64,192,42791,1,0,0:0:0:0:
320,192,42791,1,0,0:0:0:0:
192,192,42885,1,0,0:0:0:0:
448,192,42935,1,0,0:0:0:0:
64,192,42991,1,0,0:0:0:0:
320,192,43169,1,0,0:0:0:0:
448,192,43169,1,0,0:0:0:0:
64,192,43279,1,0,0:0:0:0:
320,192,43565,1,0,0:0:0:0:
320,192,43792,1,0,0:0:0:0:
448,192,43988,1,0,0:0:0:0:
192,192,43988,1,0,0:0:0:0:
448,192,44169,1,0,0:0:0:0:
192,192,44393,1,0,0:0:0:0:
64,192,44560,1,0,0:0:0:0:
320,192,44720,1,0,0:0:0:0:
192,192,44720,1,0,0:0:0:0:
320,192,44795,1,0,0:0:0:0:
448,192,44992,1,0,0:0:0:0:
320,192,45193,1,0,0:0:0:0:
64,192,45263,1,0,0:0:0:0:
320,192,45263,1,0,0:0:0:0:
64,192,45331,1,0,0:0:0:0:
64,192,45392,1,0,0:0:0:0:
448,192,45545,1,0,0:0:0:0:
448,192,45713,1,0,0:0:0:0:
192,192,45713,1,0,0:0:0:0:
448,192,45763,1,0,0:0:0:0:
320,192,45852,1,0,0:0:0:0:
192,192,45968,1,0,0:0:0:0:
192,192,46136,1,0,0:0:0:0:
64,192,46136,1,0,0:0:0:0:
320,192,46192,1,0,0:0:0:0:
192,192,46393,1,0,0:0:0:0:
64,192,46530,1,0,0:0:0:0:
448,192,46593,1,0,0:0:0:0:
64,192,46593,1,0,0:0:0:0:
320,192,46718,1,0,0:0:0:0:
320,192,46794,1,0,0:0:0:0:
320,192,46860,1,0,0:0:0:0:
64,192,46994,1,0,0:0:0:0:
192,192,46994,1,0,0:0:0:0:
320,192,47394,1,0,0:0:0:0:
320,192,47572,1,0,0:0:0:0:
320,192,47757,1,0,0:0:0:0:
192,192,47934,1,0,0:0:0:0:
320,192,47934,1,0,0:0:0:0:
64,192,48192,1,0,0:0:0:0:
192,192,48254,1,0,0:0:0:0:
448,192,48591,1,0,0:0:0:0:
192,192,48658,1,0,0:0:0:0:
64,192,48658,1,0,0:0:0:0:
64,192,48994,1,0,0:0:0:0:
320,192,49108,1,0,0:0:0:0:
320,192,49182,1,0,0:0:0:0:
320,192,49286,1,0,0:0:0:0:
192,192,49286,1,0,0:0:0:0:
64,192,49393,1,0,0:0:0:0:
320,192,49599,1,0,0:0:0:0:
192,192,49802,1,0,0:0:0:0:
320,192,49951,1,0,0:0:0:0:
64,192,49951,1,0,0:0:0:0:
320,192,50279,1,0,0:0:0:0:
448,192,50331,1,0,0:0:0:0:
448,192,50687,1,0,0:0:0:0:
64,192,50755,1,0,0:0:0:0:
192,192,50755,1,0,0:0:0:0:
448,192,50887,1,0,0:0:0:0:
192,192,51155,1,0,0:0:0:0:
448,192,51274,1,0,0:0:0:0:
320,192,51393,1,0,0:0:0:0:
192,192,51393,1,0,0:0:0:0:
448,192,51592,1,0,0:0:0:0:
64,192,51793,1,0,0:0:0:0:
448,192,51896,1,0,0:0:0:0:
320,192,51967,1,0,0:0:0:0:
192,192,51967,1,0,0:0:0:0:
64,192,52152,1,0,0:0:0:0:
64,192,52281,1,0,0:0:0:0:
320,192,52373,1,0,0:0:0:0:
448,192,52483,1,0,0:0:0:0:
320,192,52483,1,0,0:0:0:0:
64,192,52534,1,0,0:0:0:0:
192,192,52591,1,0,0:0:0:0:
192,192,52760,1,0,0:0:0:0:
192,192,52854,1,0,0:0:0:0:
64,192,52854,1,0,0:0:0:0:
64,192,52958,1,0,0:0:0:0:
64,192,53194,1,0,0:0:0:0:
192,192,53263,1,0,0:0:0:0:
448,192,53313,1,0,0:0:0:0:
320,192,53313,1,0,0:0:0:0:
448,192,53541,1,0,0:0:0:0:
192,192,53793,1,0,0:0:0:0:
320,192,53920,1,0,0:0:0:0:
192,192,54193,1,0,0:0:0:0:
320,192,54193,1,0,0:0:0:0:
192,192,54259,1,0,0:0:0:0:
64,192,54372,1,0,0:0:0:0:
320,192,54477,1,0,0:0:0:0:
64,192,54593,1,0,0:0:0:0:
192,192,54593,1,0,0:0:0:0:
192,192,54742,1,0,0:0:0:0:
448,192,54993,1,0,0:0:0:0:
64,192,55134,1,0,0:0:0:0:
448,192,55190,1,0,0:0:0:0:
64,192,55190,1,0,0:0:0:0:
64,192,55354,1,0,0:0:0:0:
448,192,55591,1,0,0:0:0:0:
64,192,55681,1,0,0:0:0:0:
192,192,55735,1,0,0:0:0:0:
320,192,55735,1,0,0:0:0:0:
64,192,55791,1,0,0:0:0:0:
320,192,55961,1,0,0:0:0:0:
448,192,56140,1,0,0:0:0:0:
192,192,56194,1,0,0:0:0:0:
448,192,56194,1,0,0:0:0:0:
64,192,56352,1,0,0:0:0:0:
64,192,56441,1,0,0:0:0:0:
64,192,56596,1,0,0:0:0:0:
320,192,56739,1,0,0:0:0:0:
448,192,56739,1,0,0:0:0:0:
192,192,56791,1,0,0:0:0:0:
192,192,56997,1,0,0:0:0:0:
64,192,57084,1,0,0:0:0:0:
320,192,57157,1,0,0:0:0:0:
448,192,57157,1,0,0:0:0:0:
64,192,57301,1,0,0:0:0:0:
192,192,57393,1,0,0:0:0:0:
448,192,57512,1,0,0:0:0:0:
64,192,57571,1,0,0:0:0:0:
192,192,57571,1,0,0:0:0:0:
192,192,57792,1,0,0:0:0:0:
64,192,57993,1,0,0:0:0:0:
320,192,58190,1,0,0:0:0:0:
448,192,58255,1,0,0:0:0:0:
192,192,58255,1,0,0:0:0:0:
192,192,58344,1,0,0:0:0:0:
64,192,58544,1,0,0:0:0:0:
448,192,58734,1,0,0:0:0:0:
448,192,58792,1,0,0:0:0:0:
64,192,58792,1,0,0:0:0:0:
448,192,58884,1,0,0:0:0:0:
448,192,58937,1,0,0:0:0:0:
320,192,58991,1,0,0:0:0:0:
448,192,59071,1,0,0:0:0:0:
192,192,59071,1,0,0:0:0:0:
64,192,59328,1,0,0:0:0:0:
64,192,59393,1,0,0:0:0:0:
320,192,59541,1,0,0:0:0:0:
192,192,59600,1,0,0:0:0:0:
448,192,59600,1,0,0:0:0:0:
448,192,59663,1,0,0:0:0:0:
64,192,59793,1,0,0:0:0:0:
192,192,59989,1,0,0:0:0:0:
192,192,60193,1,0,0:0:0:0:
64,192,60193,1,0,0:0:0:0:
192,192,60368,1,0,0:0:0:0:
448,192,60429,1,0,0:0:0:0:
448,192,60536,1,0,0:0:0:0:
192,192,60592,1,0,0:0:0:0:
64,192,60592,1,0,0:0:0:0:
448,192,60756,1,0,0:0:0:0:
192,192,60836,1,0,0:0:0:0:
192,192,61194,1,0,0:0:0:0:
448,192,61313,1,0,0:0:0:0:
64,192,61313,1,0,0:0:0:0:
448,192,61379,1,0,0:0:0:0:
192,192,61560,1,0,0:0:0:0:
64,192,61757,1,0,0:0:0:0:
448,192,61933,1,0,0:0:0:0:
192,192,61933,1,0,0:0:0:0:
192,192,61991,1,0,0:0:0:0:
448,192,62159,1,0,0:0:0:0:
448,192,62352,1,0,0:0:0:0:
320,192,62539,1,0,0:0:0:0:
192,192,62539,1,0,0:0:0:0:
320,192,62775,1,0,0:0:0:0:
192,192,62934,1,0,0:0:0:0:
64,192,63155,1,0,0:0:0:0:
64,192,63539,1,0,0:0:0:0:
320,192,63539,1,0,0:0:0:0:
320,192,63595,1,0,0:0:0:0:
320,192,63713,1,0,0:0:0:0:
64,192,63994,1,0,0:0:0:0:
192,192,64085,1,0,0:0:0:0:
320,192,64085,1,0,0:0:0:0:
192,192,64196,1,0,0:0:0:0:
448,192,64393,1,0,0:0:0:0:
64,192,64458,1,0,0:0:0:0:
320,192,64595,1,0,0:0:0:0:
192,192,64595,1,0,0:0:0:0:
448,192,64670,1,0,0:0:0:0:
64,192,64979,1,0,0:0:0:0:
320,192,65191,1,0,0:0:0:0:
448,192,65277,1,0,0:0:0:0:
64,192,65277,1,0,0:0:0:0:
192,192,65333,1,0,0:0:0:0:
320,192,65392,1,0,0:0:0:0:
448,192,65556,1,0,0:0:0:0:
192,192,65786,1,0,0:0:0:0:
320,192,65786,1,0,0:0:0:0:
448,192,65996,1,0,0:0:0:0:
64,192,66060,1,0,0:0:0:0:
448,192,66111,1,0,0:0:0:0:
192,192,66389,1,0,0:0:0:0:
64,192,66389,1,0,0:0:0:0:
320,192,66592,1,0,0:0:0:0:
448,192,66794,1,0,0:0:0:0:
320,192,66994,1,0,0:0:0:0:
192,192,67179,1,0,0:0:0:0:
448,192,67179,1,0,0:0:0:0:
64,192,67232,1,0,0:0:0:0:
192,192,67285,1,0,0:0:0:0:
64,192,67393,1,0,0:0:0:0:
320,192,67592,1,0,0:0:0:0:
192,192,67592,1,0,0:0:0:0:
320,192,67795,1,0,0:0:0:0:
448,192,67995,1,0,0:0:0:0:
448,192,68084,1,0,0:0:0:0:
448,192,68167,1,0,0:0:0:0:
192,192,68167,1,0,0:0:0:0:
64,192,68392,1,0,0:0:0:0:
64,192,68483,1,0,0:0:0:0:
192,192,68535,1,0,0:0:0:0:
64,192,68594,1,0,0:0:0:0:
448,192,68594,1,0,0:0:0:0:
320,192,68803,1,0,0:0:0:0:
448,192,68996,1,0,0:0:0:0:
192,192,69193,1,0,0:0:0:0:
448,192,69275,1,0,0:0:0:0:
320,192,69275,1,0,0:0:0:0:
320,192,69594,1,0,0:0:0:0:
64,192,69750,1,0,0:0:0:0:
64,192,69988,1,0,0:0:0:0:
320,192,70064,1,0,0:0:0:0:
64,192,70064,1,0,0:0:0:0:
448,192,70153,1,0,0:0:0:0:
320,192,70296,1,0,0:0:0:0:
320,192,70364,1,0,0:0:0:0:
64,192,70443,1,0,0:0:0:0:
320,192,70443,1,0,0:0:0:0:
448,192,70591,1,0,0:0:0:0:
64,192,70773,1,0,0:0:0:0:
448,192,70935,1,0,0:0:0:0:
448,192,71045,1,0,0:0:0:0:
320,192,71045,1,0,0:0:0:0:
64,192,71189,1,0,0:0:0:0:
192,192,71392,1,0,0:0:0:0:
448,192,71506,1,0,0:0:0:0:
64,192,71682,1,0,0:0:0:0:
320,192,71682,1,0,0:0:0:0:
320,192,71792,1,0,0:0:0:0:
192,192,71990,1,0,0:0:0:0:
448,192,72130,1,0,0:0:0:0:
448,192,72397,1,0,0:0:0:0:
320,192,72397,1,0,0:0:0:0:
192,192,72593,1,0,0:0:0:0:
320,192,72788,1,0,0:0:0:0:
320,192,72995,1,0,0:0:0:0:
448,192,73194,1,0,0:0:0:0:
320,192,73194,1,0,0:0:0:0:
64,192,73394,1,0,0:0:0:0:
448,192,73450,1,0,0:0:0:0:
64,192,73594,1,0,0:0:0:0:
192,192,73676,1,0,0:0:0:0:
320,192,73676,1,0,0:0:0:0:
448,192,73791,1,0,0:0:0:0:
320,192,73980,1,0,0:0:0:0:
64,192,74195,1,0,0:0:0:0:
64,192,74252,1,0,0:0:0:0:
192,192,74252,1,0,0:0:0:0:
320,192,74389,1,0,0:0:0:0:
448,192,74572,1,0,0:0:0:0:
64,192,74660,1,0,0:0:0:0:
64,192,74793,1,0,0:0:0:0:
192,192,74793,1,0,0:0:0:0:
320,192,74880,1,0,0:0:0:0:
64,192,74987,1,0,0:0:0:0:
448,192,75196,1,0,0:0:0:0:
64,192,75260,1,0,0:0:0:0:
320,192,75260,1,0,0:0:0:0:
320,192,75398,1,0,0:0:0:0:
320,192,75499,1,0,0:0:0:0:
448,192,75641,1,0,0:0:0:0:
192,192,75801,1,0,0:0:0:0:
448,192,75801,1,0,0:0:0:0:
320,192,75995,1,0,0:0:0:0:
320,192,76132,1,0,0:0:0:0:
448,192,76195,1,0,0:0:0:0:
448,192,76395,1,0,0:0:0:0:
64,192,76395,1,0,0:0:0:0:
192,192,76764,1,0,0:0:0:0:
64,192,76837,1,0,0:0:0:0:
448,192,76996,1,0,0:0:0:0:
192,192,77193,1,0,0:0:0:0:
448,192,77193,1,0,0:0:0:0:
320,192,77257,1,0,0:0:0:0:
448,192,77395,1,0,0:0:0:0:
448,192,77470,1,0,0:0:0:0:
448,192,77779,1,0,0:0:0:0:
64,192,77779,1,0,0:0:0:0:
64,192,77992,1,0,0:0:0:0:
192,192,78077,1,0,0:0:0:0:
320,192,78133,1,0,0:0:0:0:
448,192,78192,1,0,0:0:0:0:
192,192,78192,1,0,0:0:0:0:
64,192,78363,1,0,0:0:0:0:
448,192,78586,1,0,0:0:0:0:
64,192,78796,1,0,0:0:0:0:
448,192,78860,1,0,0:0:0:0:
192,192,78860,1,0,0:0:0:0:
64,192,78912,1,0,0:0:0:0:
448,192,79189,1,0,0:0:0:0:
64,192,79393,1,0,0:0:0:0:
320,192,79593,1,0,0:0:0:0:
448,192,79593,1,0,0:0:0:0:
320,192,79794,1,0,0:0:0:0:
64,192,79979,1,0,0:0:0:0:
448,192,80032,1,0,0:0:0:0:
320,192,80085,1,0,0:0:0:0:
192,192,80085,1,0,0:0:0:0:
448,192,80193,1,0,0:0:0:0:
64,192,80393,1,0,0:0:0:0:
192,192,80596,1,0,0:0:0:0:
192,192,80794,1,0,0:0:0:0:
320,192,80794,1,0,0:0:0:0:
320,192,80928,1,0,0:0:0:0:
192,192,81191,1,0,0:0:0:0:
64,192,81273,1,0,0:0:0:0:
320,192,81335,1,0,0:0:0:0:
64,192,81335,1,0,0:0:0:0:
320,192,81393,1,0,0:0:0:0:
320,192,81602,1,0,0:0:0:0:
320,192,81796,1,0,0:0:0:0:
64,192,81993,1,0,0:0:0:0:
192,192,81993,1,0,0:0:0:0:
320,192,82075,1,0,0:0:0:0:
320,192,82442,1,0,0:0:0:0:
320,192,82550,1,0,0:0:0:0:
320,192,82788,1,0,0:0:0:0:
192,192,82788,1,0,0:0:0:0:
320,192,82862,1,0,0:0:0:0:
320,192,82952,1,0,0:0:0:0:
448,192,83096,1,0,0:0:0:0:
64,192,83193,1,0,0:0:0:0:
320,192,83193,1,0,0:0:0:0:
448,192,83278,1,0,0:0:0:0:
320,192,83391,1,0,0:0:0:0:
64,192,83573,1,0,0:0:0:0:
320,192,83735,1,0,0:0:0:0:
64,192,83735,1,0,0:0:0:0:
192,192,83845,1,0,0:0:0:0:
320,192,83989,1,0,0:0:0:0:
64,192,84193,1,0,0:0:0:0:
192,192,84337,1,0,0:0:0:0:
448,192,84337,1,0,0:0:0:0:
192,192,84482,1,0,0:0:0:0:
64,192,84535,1,0,0:0:0:0:
320,192,84592,1,0,0:0:0:0:
64,192,84789,1,0,0:0:0:0:
448,192,84789,1,0,0:0:0:0:
64,192,84927,1,0,0:0:0:0:
64,192,85196,1,0,0:0:0:0:
64,192,85392,1,0,0:0:0:0:
320,192,85588,1,0,0:0:0:0:
64,192,85588,1,0,0:0:0:0:
448,192,85795,1,0,0:0:0:0:
448,192,85994,1,0,0:0:0:0:
192,192,86194,1,0,0:0:0:0:
448,192,86249,1,0,0:0:0:0:
192,192,86249,1,0,0:0:0:0:
320,192,86394,1,0,0:0:0:0:
320,192,86476,1,0,0:0:0:0:
320,192,86592,1,0,0:0:0:0:
448,192,86782,1,0,0:0:0:0:
64,192,86782,1,0,0:0:0:0:
448,192,86995,1,0,0:0:0:0:
448,192,87053,1,0,0:0:0:0:
64,192,87189,1,0,0:0:0:0:
448,192,87370,1,0,0:0:0:0:
192,192,87370,1,0,0:0:0:0:
320,192,87461,1,0,0:0:0:0:
448,192,87593,1,0,0:0:0:0:
64,192,87679,1,0,0:0:0:0:
192,192,87787,1,0,0:0:0:0:
64,192,87787,1,0,0:0:0:0:
320,192,87998,1,0,0:0:0:0:
192,192,88059,1,0,0:0:0:0:
320,192,88199,1,0,0:0:0:0:
192,192,88300,1,0,0:0:0:0:
448,192,88300,1,0,0:0:0:0:
320,192,88441,1,0,0:0:0:0:
448,192,88601,1,0,0:0:0:0:
448,192,88796,1,0,0:0:0:0:
448,192,88997,1,0,0:0:0:0:
64,192,88997,1,0,0:0:0:0:
448,192,89111,1,0,0:0:0:0:
64,192,89195,1,0,0:0:0:0:
320,192,89264,1,0,0:0:0:0:
64,192,89383,1,0,0:0:0:0:
320,192,89383,1,0,0:0:0:0:
448,192,89475,1,0,0:0:0:0:
64,192,89792,1,0,0:0:0:0:
448,192,89993,1,0,0:0:0:0:
192,192,90193,1,0,0:0:0:0:
64,192,90193,1,0,0:0:0:0:
